schema_context,column,check,check_number,failure_case,index
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,14
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,20
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,59
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,103
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,107
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,118
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,183
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,219
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,231
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,236
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,237
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,238
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,239
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,>0,282
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,291
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,295
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,338
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,369
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,377
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,379
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,405
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,425
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,426
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,454
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,>0,458
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,460
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,487
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,505
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,506
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,516
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,521
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,546
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,581
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,611
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,639
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,665
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,695
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,696
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,742
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,779
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,798
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,811
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,850
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,866
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,882
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,884
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,907
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,912
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,939
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,967
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,978
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,>0,984
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,996
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,1087
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,1182
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,1184
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,1200
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,1205
Column,Nominal crude steel capacity (ttpa) [operating],dtype('float64'),,N/A,1211
Column,Nominal crude steel capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,67
Column,Nominal crude steel capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,105
Column,Nominal crude steel capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,153
Column,Nominal crude steel capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,198
Column,Nominal crude steel capacity (ttpa) [operating pre-retirement],dtype('float64'),,>0,282
Column,Nominal crude steel capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,339
Column,Nominal crude steel capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,418
Column,Nominal crude steel capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,425
Column,Nominal crude steel capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,462
Column,Nominal crude steel capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,463
Column,Nominal crude steel capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,555
Column,Nominal crude steel capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,564
Column,Nominal crude steel capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,621
Column,Nominal crude steel capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,706
Column,Nominal crude steel capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,915
Column,Nominal crude steel capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,917
Column,Nominal crude steel capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,942
Column,Nominal crude steel capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,946
Column,Nominal crude steel capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,969
Column,Nominal crude steel capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,972
Column,Nominal crude steel capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,977
Column,Nominal crude steel capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,1066
Column,Nominal crude steel capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,1069
Column,Nominal crude steel capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,1238
Column,Nominal crude steel capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,1262
Column,Nominal crude steel capacity (ttpa) [operating pre-retirement],dtype('float64'),,N/A,1269
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,0
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,2
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,3
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,5
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,6
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,7
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,8
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,9
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,10
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,11
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,15
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,18
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,19
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,21
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,26
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,27
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,30
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,31
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,33
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,38
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,40
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,41
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,43
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,48
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,49
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,50
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,51
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,54
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,61
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,62
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,64
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,66
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,67
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,68
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,71
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,73
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,74
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,78
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,87
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,96
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,98
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,99
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,101
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,102
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,106
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,109
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,112
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,114
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,115
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,117
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,120
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,126
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,127
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,128
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,130
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,145
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,149
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,152
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,153
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,156
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,160
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,161
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,163
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,167
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,169
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,171
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,172
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,173
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,174
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,175
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,176
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,177
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,179
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,187
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,188
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,193
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,199
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,202
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,203
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,206
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,207
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,209
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,211
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,215
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,220
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,221
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,222
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,223
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,224
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,225
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,226
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,228
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,230
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,233
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,240
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,241
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,242
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,248
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,249
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,251
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,252
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,256
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,258
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,262
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,263
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,264
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,267
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,268
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,271
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,272
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,275
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,276
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,277
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,279
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,287
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,292
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,296
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,301
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,302
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,303
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,307
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,308
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,309
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,310
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,311
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,312
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,313
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,314
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,315
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,316
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,317
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,318
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,319
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,320
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,324
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,325
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,327
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,329
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,332
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,336
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,339
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,340
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,341
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,344
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,346
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,347
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,348
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,349
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,351
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,353
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,354
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,355
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,356
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,357
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,359
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,360
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,361
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,362
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,364
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,368
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,371
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,374
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,375
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,376
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,380
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,386
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,389
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,390
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,391
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,392
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,393
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,394
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,395
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,397
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,399
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,400
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,401
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,402
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,403
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,404
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,407
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,408
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,409
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,410
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,417
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,418
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,419
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,421
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,422
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,423
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,428
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,429
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,430
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,431
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,433
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,437
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,438
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,439
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,440
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,445
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,446
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,477
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,484
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,488
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,493
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,495
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,496
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,500
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,503
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,509
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,510
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,512
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,515
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,518
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,523
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,525
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,526
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,527
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,536
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,537
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,539
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,541
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,542
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,547
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,549
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,550
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,554
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,560
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,561
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,570
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,573
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,585
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,599
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,620
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,624
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,626
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,627
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,629
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,630
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,633
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,635
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,641
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,643
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,646
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,649
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,650
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,653
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,657
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,658
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,659
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,666
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,667
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,670
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,674
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,675
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,685
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,690
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,692
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,694
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,697
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,699
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,700
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,702
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,707
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,709
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,710
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,713
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,714
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,715
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,718
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,719
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,720
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,725
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,727
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,732
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,738
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,743
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,752
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,754
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,757
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,758
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,761
Column,Nominal iron capacity (ttpa) [operating],dtype('float64'),,N/A,767
